name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",2018-03-19,34.4,25.9,29.3,38.7,25.9,32.4,23.2,71.2,0.0,0.0,0.0,,0.0,0.0,24.8,18.5,147.9,,41.7,10.3,280.2,24.3,10.0,,05:58:09,18:04:03,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-20,34.6,26.0,29.1,40.8,26.0,33.0,24.5,77.7,0.2,100.0,4.17,['rain'],0.0,0.0,29.9,17.6,146.2,,44.3,10.3,275.4,23.8,10.0,,05:57:33,18:04:04,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-21,34.6,26.0,29.4,37.7,26.0,32.8,23.7,74.1,3.8,100.0,25.0,['rain'],0.0,0.0,24.1,18.4,127.8,,48.6,10.1,208.8,18.0,8.0,,05:56:57,18:04:04,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-22,33.1,26.0,28.4,38.1,26.0,31.7,24.2,79.0,11.2,100.0,4.17,['rain'],0.0,0.0,44.6,16.7,139.7,,72.3,8.7,221.4,19.2,9.0,,05:56:21,18:04:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-23,34.0,24.4,29.0,35.5,24.4,30.8,21.6,66.8,0.7,100.0,20.83,['rain'],0.0,0.0,21.2,16.3,121.8,,53.6,9.5,252.7,21.8,9.0,,05:55:45,18:04:04,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-24,35.0,23.4,28.8,36.3,23.4,30.2,20.4,62.7,0.0,0.0,0.0,,0.0,0.0,33.8,16.6,124.8,,37.6,9.5,262.8,22.6,10.0,,05:55:09,18:04:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-25,34.4,25.6,29.6,37.3,25.6,31.9,21.5,63.6,0.0,0.0,0.0,,0.0,0.0,30.2,18.4,128.0,,39.0,10.3,270.0,23.2,10.0,,05:54:33,18:04:04,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-26,36.1,25.0,29.2,39.0,25.0,31.7,22.4,68.6,0.0,0.0,0.0,,0.0,0.0,34.6,18.6,140.0,,44.0,10.4,276.1,23.9,9.0,,05:53:57,18:04:04,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-27,34.0,24.0,28.5,36.4,24.0,30.4,21.8,69.2,0.0,0.0,0.0,,0.0,0.0,31.0,18.4,138.3,,46.4,9.9,283.2,24.5,9.0,,05:53:21,18:04:04,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-28,34.1,25.4,28.5,37.7,25.4,30.8,22.9,73.4,0.0,0.0,0.0,,0.0,0.0,29.9,23.2,154.2,,39.7,9.9,256.7,22.2,9.0,,05:52:45,18:04:04,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-29,33.0,25.6,28.5,36.0,25.6,30.7,22.5,71.3,0.1,100.0,4.17,['rain'],0.0,0.0,31.0,17.6,142.0,,58.2,9.8,222.3,19.4,9.0,,05:52:09,18:04:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-30,33.0,26.0,28.3,39.2,26.0,31.6,23.7,76.9,0.1,100.0,4.17,['rain'],0.0,0.0,27.7,19.6,147.4,,75.2,9.2,226.6,19.5,9.0,,05:51:33,18:04:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-03-31,32.0,25.0,27.5,37.3,25.0,30.0,24.4,83.6,25.0,100.0,12.5,['rain'],0.0,0.0,24.8,19.6,153.1,,75.0,8.0,226.3,19.5,8.0,,05:50:57,18:04:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-01,32.6,24.0,28.1,35.9,24.0,29.9,22.4,72.7,0.4,100.0,16.67,['rain'],0.0,0.0,37.1,15.8,143.9,,51.4,8.9,243.5,20.9,9.0,,05:50:21,18:04:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-02,33.4,25.0,28.3,36.1,25.0,30.0,21.9,69.8,0.3,100.0,8.33,['rain'],0.0,0.0,26.6,18.5,147.2,,46.2,9.5,227.0,19.6,7.0,,05:49:46,18:04:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-03,33.0,25.9,28.2,36.6,25.9,30.3,23.0,74.7,0.2,100.0,8.33,['rain'],0.0,0.0,23.4,20.7,155.0,,47.4,9.7,237.9,20.6,8.0,,05:49:10,18:04:04,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-04,33.6,25.9,28.5,37.4,25.9,30.5,22.5,71.7,0.0,0.0,0.0,,0.0,0.0,30.2,18.9,151.4,,49.4,10.2,263.8,22.8,10.0,,05:48:35,18:04:04,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-05,32.7,26.0,28.8,36.3,26.0,31.8,23.2,73.0,0.4,100.0,16.67,['rain'],0.0,0.0,32.0,16.6,143.3,,52.1,10.3,234.1,20.3,8.0,,05:48:00,18:04:04,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-06,33.0,25.9,28.9,38.3,25.9,32.2,23.8,75.3,0.3,100.0,8.33,['rain'],0.0,0.0,30.2,20.5,145.6,,59.6,10.2,228.0,19.7,7.0,,05:47:25,18:04:05,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-07,35.0,26.0,30.0,37.3,26.0,32.8,22.5,66.7,0.9,100.0,4.17,['rain'],0.0,0.0,29.9,17.7,106.0,,60.9,10.0,277.4,24.0,9.0,,05:46:51,18:04:06,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-08,32.6,27.0,29.4,35.6,28.5,31.7,20.9,60.9,0.9,100.0,8.33,['rain'],0.0,0.0,35.6,13.0,9.1,,65.9,10.0,198.6,17.1,7.0,,05:46:17,18:04:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-09,35.8,24.1,29.8,38.0,24.1,31.5,20.5,59.8,0.0,0.0,0.0,,0.0,0.0,30.6,18.2,139.0,,45.2,10.1,291.7,25.1,10.0,,05:45:43,18:04:08,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-10,35.0,27.9,30.7,39.4,30.9,34.1,22.0,60.9,0.0,0.0,0.0,,0.0,0.0,31.7,21.8,127.2,,61.3,10.2,176.3,15.3,7.0,,05:45:09,18:04:09,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-11,34.9,26.9,30.1,41.3,30.0,35.0,24.2,72.3,0.5,100.0,8.33,['rain'],0.0,0.0,32.0,22.3,148.3,,48.7,10.0,268.8,23.3,9.0,,05:44:36,18:04:10,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-12,35.6,27.0,30.0,41.4,30.6,34.8,24.3,73.5,0.0,0.0,0.0,,0.0,0.0,29.2,20.5,151.2,,40.3,10.3,298.7,25.9,10.0,,05:44:03,18:04:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-13,35.0,27.0,30.2,42.7,30.6,35.5,24.6,73.8,0.0,0.0,0.0,,0.0,0.0,32.8,18.2,145.2,,47.1,10.1,295.4,25.6,10.0,,05:43:30,18:04:14,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-14,35.8,26.9,30.4,42.7,30.4,35.8,24.7,73.8,0.2,100.0,4.17,['rain'],0.0,0.0,33.5,18.9,153.7,,37.9,10.3,283.0,24.3,10.0,,05:42:58,18:04:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-15,34.4,27.9,30.2,42.6,33.3,36.3,25.1,75.2,0.7,100.0,8.33,['rain'],0.0,0.0,27.4,20.2,148.0,,62.4,10.3,261.5,22.6,9.0,,05:42:26,18:04:18,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-16,36.0,27.0,30.5,41.9,30.9,35.8,24.3,71.4,0.0,0.0,0.0,,0.0,0.0,30.2,22.5,133.0,,45.3,10.3,271.9,23.6,8.0,,05:41:55,18:04:21,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-17,35.7,27.0,30.4,39.0,30.6,34.6,23.2,67.5,0.9,100.0,25.0,['rain'],0.0,0.0,25.6,16.2,133.1,,55.7,10.3,255.0,21.9,9.0,,05:41:24,18:04:24,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-18,33.6,26.0,29.5,40.0,26.0,34.1,24.2,74.2,0.5,100.0,20.83,['rain'],0.0,0.0,29.2,15.8,183.0,,60.5,9.0,265.6,23.1,9.0,,05:40:53,18:04:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-19,34.0,27.0,29.9,39.3,30.1,34.1,23.4,69.4,0.5,100.0,8.33,['rain'],0.0,0.0,33.5,18.0,141.7,,52.6,10.3,261.0,22.5,10.0,,05:40:23,18:04:31,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-20,35.2,27.0,30.1,38.6,30.5,34.3,23.5,69.8,0.4,100.0,12.5,['rain'],0.0,0.0,33.5,18.2,143.7,,51.4,10.3,277.6,24.1,9.0,,05:39:54,18:04:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-21,34.6,27.0,29.9,40.1,30.6,34.7,24.2,73.0,0.0,0.0,0.0,,0.0,0.0,27.0,17.3,150.6,,50.7,10.3,281.3,24.2,10.0,,05:39:25,18:04:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-22,35.0,27.0,30.1,40.6,30.5,35.4,24.6,73.8,0.8,100.0,4.17,['rain'],0.0,0.0,36.0,17.6,158.9,,47.7,10.3,273.9,23.8,10.0,,05:38:57,18:04:43,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-23,34.4,27.0,29.7,42.5,30.8,36.2,25.9,81.1,2.3,100.0,8.33,['rain'],0.0,0.0,27.4,16.0,152.0,,75.6,10.1,239.0,20.8,9.0,,05:38:29,18:04:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-24,34.6,27.9,30.3,42.7,33.5,36.5,25.1,75.3,0.2,100.0,8.33,['rain'],0.0,0.0,24.5,15.5,167.6,,60.6,10.3,274.1,23.7,9.0,,05:38:02,18:04:53,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-25,35.6,27.0,30.6,41.4,31.2,36.6,25.0,73.9,0.0,0.0,0.0,,0.0,0.0,30.6,18.0,170.6,,60.7,10.3,269.2,23.1,9.0,,05:37:35,18:04:59,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-26,35.6,28.0,31.0,44.1,34.5,37.7,25.3,73.1,1.4,100.0,12.5,['rain'],0.0,0.0,33.8,20.5,143.6,,59.7,10.3,239.4,20.7,8.0,,05:37:09,18:05:05,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-27,35.0,27.9,30.6,42.2,33.4,36.7,25.0,73.5,0.9,100.0,8.33,['rain'],0.0,0.0,40.7,20.5,122.9,,57.2,10.3,249.8,21.6,9.0,,05:36:43,18:05:11,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-28,35.6,27.6,30.9,41.4,32.6,36.6,24.6,70.9,0.0,0.0,0.0,,0.0,0.0,37.1,22.7,132.1,,51.9,10.3,263.8,22.6,9.0,,05:36:19,18:05:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-29,34.0,27.4,29.8,40.6,32.2,36.0,25.4,77.9,0.8,100.0,29.17,['rain'],0.0,0.0,33.8,18.2,127.4,,52.9,10.3,235.6,20.2,8.0,,05:35:54,18:05:24,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-04-30,33.6,26.0,28.9,40.0,26.0,34.2,25.6,83.2,2.0,100.0,12.5,['rain'],0.0,0.0,29.2,20.0,117.2,,52.1,9.7,258.2,22.4,9.0,,05:35:31,18:05:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-01,34.7,26.0,30.2,42.2,26.0,35.3,25.1,76.5,0.8,100.0,16.67,['rain'],0.0,0.0,31.3,18.0,143.5,,52.3,10.4,263.5,22.8,9.0,,05:35:08,18:05:39,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-02,35.0,24.0,29.6,40.2,24.0,33.5,24.2,75.4,28.0,100.0,8.33,['rain'],0.0,0.0,21.2,13.7,76.7,,62.1,8.9,271.0,23.4,9.0,,05:34:46,18:05:47,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-03,34.3,28.0,30.1,40.6,33.5,36.4,25.3,76.7,7.3,100.0,29.17,['rain'],0.0,0.0,37.1,18.9,136.3,,62.3,9.6,248.1,21.4,9.0,,05:34:25,18:05:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-04,33.0,25.4,27.9,39.8,25.4,31.2,25.5,88.2,74.3,100.0,8.33,['rain'],0.0,0.0,25.9,21.6,137.5,,60.4,8.1,142.3,12.1,7.0,,05:34:04,18:06:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-05,33.4,25.0,28.8,40.8,25.0,33.0,24.8,80.3,0.2,100.0,4.17,['rain'],0.0,0.0,31.3,16.6,132.7,,48.2,8.7,195.4,16.8,7.0,,05:33:44,18:06:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-06,34.4,26.0,29.1,41.4,26.0,34.3,25.5,82.4,7.6,100.0,37.5,['rain'],0.0,0.0,29.5,16.2,190.3,,56.0,9.3,204.6,17.7,8.0,,05:33:25,18:06:23,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-07,33.9,26.0,28.4,42.8,26.0,32.0,25.6,86.3,4.2,100.0,25.0,['rain'],0.0,0.0,22.7,15.7,167.5,,71.9,8.5,220.3,18.9,8.0,,05:33:06,18:06:33,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-08,34.4,24.6,28.3,42.6,24.6,31.8,25.6,86.9,45.4,100.0,8.33,['rain'],0.0,0.0,26.6,20.4,211.1,,81.1,8.8,249.7,21.5,9.0,,05:32:49,18:06:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-09,33.5,25.0,28.2,41.3,25.0,31.7,25.6,86.9,4.2,100.0,29.17,['rain'],0.0,0.0,25.6,24.8,233.5,,68.4,9.4,224.8,19.5,8.0,,05:32:32,18:06:54,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-10,35.0,25.0,29.7,43.9,25.0,34.9,25.7,81.1,1.9,100.0,25.0,['rain'],0.0,0.0,20.9,14.4,164.0,,56.0,8.4,274.1,23.5,9.0,,05:32:15,18:07:05,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-11,33.0,26.0,29.3,40.6,26.0,34.8,25.6,81.4,0.5,100.0,20.83,['rain'],0.0,0.0,23.4,14.8,159.3,,59.9,8.8,270.7,23.2,9.0,,05:32:00,18:07:17,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-12,34.4,26.0,30.1,42.6,26.0,36.0,25.4,78.0,0.1,100.0,4.17,['rain'],0.0,0.0,35.3,16.2,129.5,,48.5,10.0,266.4,22.9,8.0,,05:31:45,18:07:28,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-13,34.0,27.0,29.6,41.6,30.8,36.2,25.8,81.1,6.3,100.0,33.33,['rain'],0.0,0.0,27.7,19.2,116.1,,56.6,9.5,179.2,15.5,8.0,,05:31:31,18:07:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-14,35.4,25.7,29.7,41.2,25.7,34.8,25.3,79.3,0.1,100.0,4.17,['rain'],0.0,0.0,63.0,21.1,95.2,,59.6,9.5,258.4,22.1,9.0,,05:31:18,18:07:53,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-15,35.2,28.0,30.5,43.7,33.5,37.9,26.0,78.1,3.2,100.0,20.83,['rain'],0.0,0.0,42.5,17.1,123.3,,46.5,10.2,256.4,22.1,9.0,,05:31:06,18:08:06,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-16,35.0,26.6,30.6,44.3,26.6,37.7,26.0,77.9,2.8,100.0,25.0,['rain'],0.0,0.0,33.5,16.6,140.8,,55.7,10.3,247.8,21.4,8.0,,05:30:55,18:08:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-17,35.0,27.0,30.4,44.2,31.8,37.7,26.1,78.9,0.8,100.0,16.67,['rain'],0.0,0.0,22.0,12.4,120.5,,66.1,10.1,251.8,21.7,8.0,,05:30:44,18:08:32,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-18,35.6,24.2,29.7,42.9,24.2,35.8,25.6,80.0,0.4,100.0,16.67,['rain'],0.0,0.0,63.0,22.3,260.6,,58.0,8.8,243.6,21.1,8.0,,05:30:34,18:08:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-19,34.9,23.4,28.4,41.8,23.4,31.9,24.6,82.2,37.0,100.0,4.17,['rain'],0.0,0.0,19.4,14.5,322.8,,64.8,8.8,227.3,19.5,8.0,,05:30:25,18:09:00,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-20,33.0,24.0,27.1,40.0,24.0,29.5,25.1,90.1,66.0,100.0,8.33,['rain'],0.0,0.0,17.6,20.7,67.4,,76.3,7.8,235.2,20.1,9.0,,05:30:17,18:09:14,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-21,34.2,25.0,28.1,40.8,25.0,31.7,25.0,84.5,11.3,100.0,4.17,['rain'],0.0,0.0,48.2,25.5,91.2,,75.2,8.4,240.9,20.8,9.0,,05:30:09,18:09:29,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-22,32.0,26.0,27.3,41.6,26.0,30.0,25.7,91.6,0.7,100.0,4.17,['rain'],0.0,0.0,24.5,16.7,50.6,,70.4,7.7,142.5,12.3,7.0,,05:30:03,18:09:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-23,34.0,25.0,28.5,40.6,25.0,32.3,24.7,81.5,1.3,100.0,12.5,['rain'],0.0,0.0,29.5,17.8,69.8,,67.0,9.4,239.2,20.7,8.0,,05:29:57,18:09:59,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-24,33.4,25.6,27.7,43.7,25.6,30.9,25.4,87.8,3.2,100.0,25.0,['rain'],0.0,0.0,35.3,19.5,71.3,,68.9,9.2,182.2,15.5,7.0,,05:29:52,18:10:14,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2018-05-25,35.0,25.4,29.4,42.7,25.4,34.0,25.1,79.8,0.2,100.0,8.33,['rain'],0.0,0.0,17.6,13.3,16.9,,59.9,9.6,227.9,19.5,8.0,,05:29:48,18:10:30,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-26,35.0,26.0,28.9,43.3,26.0,34.4,25.9,85.0,9.5,100.0,45.83,['rain'],0.0,0.0,40.7,18.4,353.0,,70.4,8.8,213.1,18.4,7.0,,05:29:44,18:10:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-27,34.9,25.0,28.3,42.9,25.0,31.9,25.2,84.6,5.7,100.0,33.33,['rain'],0.0,0.0,23.8,15.5,12.6,,68.6,9.1,244.0,21.0,9.0,,05:29:42,18:11:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-28,34.2,25.4,29.0,46.7,25.4,34.9,26.2,85.4,3.3,100.0,25.0,['rain'],0.0,0.0,28.1,10.4,331.1,,60.2,8.1,248.8,21.5,9.0,,05:29:40,18:11:17,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2018-05-29,33.4,26.0,28.2,42.7,26.0,32.8,25.9,88.5,12.0,100.0,8.33,['rain'],0.0,0.0,48.2,18.4,69.9,,75.1,7.9,176.0,15.3,8.0,,05:29:39,18:11:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
